Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,Embedded_text_1,links,links_title,conteo_links,hashtags,conteo_hashtags,menciones,conteo_menciones,emojis,conteo_emojis,RT,conteo_RT,sentiment,sentiment_score,processed_text,Distribución de temas,Tema más probable
1693,Banco Davivienda,@davivienda,2021-12-21T14:36:00.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@RolaRiza
Buenos días. Agradecemos su interés. Por favor contáctenos a través de mensaje privado y con gusto ampliaremos la información del producto. Quedamos atentos.",,,,,[],https://twitter.com/Davivienda/status/1473301228050259968,En respuesta a  @RolaRiza Buenos días. Agradecemos su interés. Por favor contáctenos a través de mensaje privado y con gusto ampliaremos la información del producto. Quedamos atentos.,[],,0,[],0,['@rolariza'],1,[],0,[],0,5 stars,0.6127079725265503,"['respuesta', 'rolarizabueno', 'agradecer', 'interés', 'favor_contácteno', 'través', 'mensaje', 'privado', 'gusto', 'ampliaremos', 'información', 'producto', 'quedar_atento']","([(1, 0.019625852), (2, 0.808391), (3, 0.16338971)], [(178, [2]), (333, [2]), (352, [3]), (475, [2, 3]), (708, [2]), (710, [2]), (792, [2]), (874, [3]), (1307, [2]), (1538, [2]), (1692, [2]), (5291, [2]), (6230, [2, 3])], [(178, [(2, 0.9988111)]), (333, [(2, 0.9999868)]), (352, [(3, 0.99662983)]), (475, [(2, 0.9277514), (3, 0.072222196)]), (708, [(2, 0.99998236)]), (710, [(2, 0.999964)]), (792, [(2, 0.99979746)]), (874, [(3, 0.997169)]), (1307, [(2, 0.99702746)]), (1538, [(2, 0.99990445)]), (1692, [(2, 0.9999509)]), (5291, [(2, 0.996676)]), (6230, [(2, 0.9491685), (3, 0.04975542)])])",2
1694,Banco Davivienda,@davivienda,2021-12-21T20:21:19.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@CArdila28
Buenas tardes. Lamentamos este tipo de inconvenientes. Por favor escribanos a través de mensaje privado para validar su caso. Quedamos atentos.",,,,,[],https://twitter.com/Davivienda/status/1473388129893568514,En respuesta a  @CArdila28 Buenas tardes. Lamentamos este tipo de inconvenientes. Por favor escribanos a través de mensaje privado para validar su caso. Quedamos atentos.,[],,0,[],0,['@cardila28'],1,[],0,[],0,1 star,0.2941778302192688,"['respuesta', 'cardila28buenas', 'tarde', 'lamentar', 'tipo', 'inconveniente', 'favor', 'escribano', 'través', 'mensaje', 'privado', 'validar', 'caso', 'quedar_atento']","([(1, 0.018241085), (2, 0.96555614)], [(124, [2]), (178, [2]), (333, [2]), (446, [2]), (516, [2]), (690, [2]), (708, [2]), (710, [2]), (737, [2]), (792, [2]), (1093, [2]), (1689, [2]), (1690, [2]), (6231, [2])], [(124, [(2, 0.99998647)]), (178, [(2, 0.9990999)]), (333, [(2, 0.9999978)]), (446, [(2, 0.99997884)]), (516, [(2, 0.99999315)]), (690, [(2, 0.9999968)]), (708, [(2, 0.999997)]), (710, [(2, 0.9999939)]), (737, [(2, 0.9999782)]), (792, [(2, 0.9999678)]), (1093, [(2, 0.9999888)]), (1689, [(2, 0.9997271)]), (1690, [(2, 0.9999936)]), (6231, [(2, 0.9992046)])])",2
1695,Banco Davivienda,@davivienda,2021-12-21T00:43:29.000Z,"Banco Davivienda
@Davivienda
·
20 dic.","En respuesta a 
@juanduribe61
Buenas noches Sr. Juan, lamentamos este tipo de inconvenientes, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Feliz noche.",,,,,[],https://twitter.com/Davivienda/status/1473091720619479041,"En respuesta a  @juanduribe61 Buenas noches Sr. Juan, lamentamos este tipo de inconvenientes, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Feliz noche.",[],,0,[],0,['@juanduribe61'],1,[],0,[],0,5 stars,0.34688299894332886,"['respuesta', 'juanduribe61buenas', 'noches', 'juan', 'lamentar', 'tipo', 'inconveniente', 'favor_contácteno', 'mensaje', 'privado', 'gusto', 'validar', 'quedar_atento', 'feliz', 'noche']","([(1, 0.01707682), (2, 0.96775097)], [(54, [2]), (178, [2]), (267, [2]), (333, [2]), (446, [2]), (708, [2]), (710, [2]), (737, [2]), (1093, [2]), (1538, [2]), (1690, [2]), (1692, [2]), (2377, [2]), (2465, [2]), (6232, [2])], [(54, [(2, 0.9999896)]), (178, [(2, 0.99916166)]), (267, [(2, 0.9997878)]), (333, [(2, 0.9999977)]), (446, [(2, 0.99997884)]), (708, [(2, 0.999997)]), (710, [(2, 0.9999938)]), (737, [(2, 0.9999784)]), (1093, [(2, 0.9999889)]), (1538, [(2, 0.9999836)]), (1690, [(2, 0.9999937)]), (1692, [(2, 0.99999166)]), (2377, [(2, 0.99993473)]), (2465, [(2, 0.99994653)]), (6232, [(2, 0.9992076)])])",2
1696,Banco Davivienda,@davivienda,2021-12-21T17:24:41.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@JhanPerezOk
Buenas tardes Sr. Jhan, le recordamos que por este canal nos encontramos disponibles para atender sus consultas. Si desea puede escribirnos por mensaje privado y con gusto le atenderemos. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1473343679943393295,"En respuesta a  @JhanPerezOk Buenas tardes Sr. Jhan, le recordamos que por este canal nos encontramos disponibles para atender sus consultas. Si desea puede escribirnos por mensaje privado y con gusto le atenderemos. Saludos.",[],,0,[],0,['@jhanperezok'],1,[],0,[],0,5 stars,0.4055066704750061,"['respuesta', 'jhanperezokbuena', 'tarde_sr', 'jhaber', 'recordar', 'canal', 'encontrar', 'disponible', 'atender', 'consulta', 'desear', 'poder', 'escribir', 'mensaje', 'privado', 'gusto', 'atenderer', 'saludo']","([(1, 0.014446096), (2, 0.9728122)], [(27, [2]), (45, [2]), (178, [2]), (246, [2]), (333, [2]), (511, [2]), (599, [2]), (708, [2]), (879, [2]), (883, [2]), (1121, [2]), (1540, [2]), (1692, [2]), (1959, [2]), (2188, [2]), (4207, [2]), (6233, [2]), (6234, [2])], [(27, [(2, 0.9999225)]), (45, [(2, 0.99793434)]), (178, [(2, 0.9992826)]), (246, [(2, 0.9999836)]), (333, [(2, 0.9999978)]), (511, [(2, 0.99982715)]), (599, [(2, 0.9999856)]), (708, [(2, 0.99999714)]), (879, [(2, 0.99996996)]), (883, [(2, 0.9998263)]), (1121, [(2, 0.99992687)]), (1540, [(2, 0.9999859)]), (1692, [(2, 0.99999166)]), (1959, [(2, 0.9999887)]), (2188, [(2, 0.99996424)]), (4207, [(2, 0.99956745)]), (6233, [(2, 0.999214)]), (6234, [(2, 0.999214)])])",2
1697,Banco Davivienda,@davivienda,2021-12-21T17:19:58.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@Adrismc_
Buenas tardes, lamentamos los inconvenientes presentados. Para nosotros es importante brindar acompañamiento a su caso por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1473342493920043023,"En respuesta a  @Adrismc_ Buenas tardes, lamentamos los inconvenientes presentados. Para nosotros es importante brindar acompañamiento a su caso por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos.",[],,0,[],0,['@adrismc_'],1,[],0,[],0,4 stars,0.37188446521759033,"['respuesta', 'adrismcbuena', 'tarde', 'lamentar', 'inconveniente_presentado', 'importante_brindar', 'acompañamiento', 'caso', 'favor_contácteno', 'mensaje', 'privado', 'gusto', 'validar', 'quedar_atento', 'saludo']","([(1, 0.01707632), (2, 0.96775174)], [(178, [2]), (333, [2]), (516, [2]), (690, [2]), (708, [2]), (710, [2]), (1093, [2]), (1534, [2]), (1538, [2]), (1539, [2]), (1690, [2]), (1692, [2]), (1959, [2]), (2461, [2]), (6235, [2])], [(178, [(2, 0.99916166)]), (333, [(2, 0.9999978)]), (516, [(2, 0.99999315)]), (690, [(2, 0.9999968)]), (708, [(2, 0.999997)]), (710, [(2, 0.9999939)]), (1093, [(2, 0.9999889)]), (1534, [(2, 0.99994534)]), (1538, [(2, 0.9999836)]), (1539, [(2, 0.99994534)]), (1690, [(2, 0.9999937)]), (1692, [(2, 0.99999166)]), (1959, [(2, 0.99998856)]), (2461, [(2, 0.9999766)]), (6235, [(2, 0.9992075)])])",2
1698,Banco Davivienda,@davivienda,2021-12-21T16:55:27.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@jdavidm81
Buenas tardes, Sr. David. Para ayudarle con su solicitud, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos.",,,,,[],https://twitter.com/Davivienda/status/1473336324874649605,"En respuesta a  @jdavidm81 Buenas tardes, Sr. David. Para ayudarle con su solicitud, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos.",[],,0,[],0,['@jdavidm81'],1,[],0,[],0,5 stars,0.4391912519931793,"['respuesta', 'jdavidm81buena', 'tarde_sr', 'david', 'ayudar', 'solicitud', 'favor_contácteno', 'mensaje', 'privado', 'gusto', 'validar', 'quedar_atento']","([(1, 0.021121094), (2, 0.96012866)], [(120, [2]), (178, [2]), (333, [2]), (708, [2]), (710, [2]), (1521, [2]), (1538, [2]), (1540, [2]), (1690, [2]), (1692, [2]), (5614, [2]), (6236, [2])], [(120, [(2, 0.99999434)]), (178, [(2, 0.9989444)]), (333, [(2, 0.9999977)]), (708, [(2, 0.999997)]), (710, [(2, 0.9999939)]), (1521, [(2, 0.9999908)]), (1538, [(2, 0.9999835)]), (1540, [(2, 0.9999857)]), (1690, [(2, 0.9999936)]), (1692, [(2, 0.99999154)]), (5614, [(2, 0.9997961)]), (6236, [(2, 0.9991971)])])",2
1699,Banco Davivienda,@davivienda,2021-12-21T19:21:47.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@Fiigueeroa
Buenas tardes, Sr. Camilo. Trabajamos continuamente para mejorar su experiencia. Para nosotros es importante brindar acompañamiento a su caso por favor contáctenos por mensaje privado para que le podamos ayudar. Quedamos atentos. Saludos.
1",,1.0,,,[],https://twitter.com/Davivienda/status/1473373147915116554,"En respuesta a  @Fiigueeroa Buenas tardes, Sr. Camilo. Trabajamos continuamente para mejorar su experiencia. Para nosotros es importante brindar acompañamiento a su caso por favor contáctenos por mensaje privado para que le podamos ayudar. Quedamos atentos. Saludos. ",[],,0,[],0,['@fiigueeroa'],1,[],0,[],0,4 stars,0.46511873602867126,"['respuesta', 'fiigueeroabuena', 'tarde_sr', 'camilo', 'trabajar_continuamente', 'mejorar', 'experiencia', 'importante_brindar', 'acompañamiento', 'caso', 'favor_contácteno', 'mensaje', 'privado', 'poder', 'ayudar', 'quedar_atento', 'saludos1']","([(1, 0.015268008), (2, 0.97127247)], [(45, [2]), (120, [2]), (178, [2]), (333, [2]), (690, [2]), (706, [2]), (708, [2]), (710, [2]), (714, [2]), (751, [2]), (959, [2]), (1534, [2]), (1537, [2]), (1538, [2]), (1539, [2]), (1540, [2]), (6237, [2])], [(45, [(2, 0.9978077)]), (120, [(2, 0.99999434)]), (178, [(2, 0.9992383)]), (333, [(2, 0.9999979)]), (690, [(2, 0.9999969)]), (706, [(2, 0.99998623)]), (708, [(2, 0.99999714)]), (710, [(2, 0.9999938)]), (714, [(2, 0.99997455)]), (751, [(2, 0.9997017)]), (959, [(2, 0.9999059)]), (1534, [(2, 0.9999457)]), (1537, [(2, 0.99998266)]), (1538, [(2, 0.99998385)]), (1539, [(2, 0.9999457)]), (1540, [(2, 0.9999859)]), (6237, [(2, 0.99967456)])])",2
1700,Davivienda Corredores,@davicorredores,2021-12-21T13:05:13.000Z,"Davivienda Corredores
@davicorredores
·
21 dic.","Respondiendo a 
@Polombiano88
 @Davivienda
 y 2 más
Hola, 
@polombiano88
. para temas referentes al banco 
@Davivienda
 por favor comuníquese con 
@DaviEscucha
. Estamos siempre a su disposición. Feliz día.
1",,1.0,,,[],https://twitter.com/davicorredores/status/1473278384612466694,"Respondiendo a  @Polombiano88 @Davivienda y 2 más Hola,  @polombiano88 . para temas referentes al banco  @Davivienda por favor comuníquese con  @DaviEscucha . Estamos siempre a su disposición. Feliz día. ",[],,0,[],0,"['@polombiano88', '@davivienda', '@polombiano88', '@davivienda', '@daviescucha']",5,[],0,[],0,5 stars,0.6443685293197632,"['responder', 'polombiano88', 'davivienda', 'máshola', 'polombiano88', 'tema', 'referente', 'banco', 'daviviendo', 'favor', 'comuníquese', 'daviescucha', 'siempre', 'disposición', 'feliz', 'día1']","([(1, 0.30165777), (2, 0.25808847), (3, 0.43319958)], [(7, [1]), (23, [1, 3]), (38, [1, 3]), (54, [2]), (103, [3]), (124, [2]), (337, [1, 3]), (431, [1]), (880, [3]), (1200, [2, 3, 1]), (2603, [2, 3]), (6238, [3, 2, 1]), (6239, [3, 2, 1]), (6240, [3, 2, 1]), (6241, [3, 2, 1])], [(7, [(1, 0.99979323)]), (23, [(1, 0.9853573), (3, 0.014509125)]), (38, [(1, 0.6796127), (3, 0.32030323)]), (54, [(2, 0.999272)]), (103, [(3, 0.9999307)]), (124, [(2, 0.9989302)]), (337, [(1, 0.9827124), (3, 0.014457851)]), (431, [(1, 0.9957664)]), (880, [(3, 0.9983077)]), (1200, [(1, 0.012548009), (2, 0.95797133), (3, 0.028117571)]), (2603, [(2, 0.98644036), (3, 0.010180995)]), (6238, [(1, 0.028668646), (2, 0.037543762), (3, 0.9331108)]), (6239, [(1, 0.028668646), (2, 0.037543762), (3, 0.9331108)]), (6240, [(1, 0.029284652), (2, 0.03967618), (3, 1.9304947)]), (6241, [(1, 0.028668646), (2, 0.037543762), (3, 0.9331108)])])",3
1701,Banco Davivienda,@davivienda,2021-12-21T18:48:27.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@JP_OviedoP
Buenas tardes,. Para revisar su caso por favor envíenos su nombre y número de documento, únicamente por mensaje privado. Es importante que nos confirme los datos para agilizar su solicitud. Feliz día.",,,,,[],https://twitter.com/Davivienda/status/1473364761509130243,"En respuesta a  @JP_OviedoP Buenas tardes,. Para revisar su caso por favor envíenos su nombre y número de documento, únicamente por mensaje privado. Es importante que nos confirme los datos para agilizar su solicitud. Feliz día.",[],,0,[],0,['@jp_oviedop'],1,[],0,[],0,4 stars,0.23949217796325684,"['respuesta', 'jpoviedopbuena', 'tarde', 'revisar', 'caso', 'favor_envíeno', 'nombre', 'número', 'documento_únicamente', 'mensaje', 'privado', 'importante', 'confirmar', 'dato', 'agilizar', 'solicitud', 'feliz']","([(1, 0.015197706), (2, 0.9713427)], [(36, [2]), (54, [2]), (130, [2]), (178, [2]), (331, [2]), (333, [2]), (516, [2]), (690, [2]), (708, [2]), (842, [2]), (1521, [2]), (1529, [2]), (1828, [2]), (3333, [2]), (3334, [2]), (4763, [2]), (6242, [2])], [(36, [(2, 0.9996896)]), (54, [(2, 0.99998957)]), (130, [(2, 0.9999794)]), (178, [(2, 0.99925214)]), (331, [(2, 0.99996203)]), (333, [(2, 0.9999978)]), (516, [(2, 0.9999933)]), (690, [(2, 0.9999969)]), (708, [(2, 0.99999714)]), (842, [(2, 0.99924725)]), (1521, [(2, 0.99999106)]), (1529, [(2, 0.9999604)]), (1828, [(2, 0.99995476)]), (3333, [(2, 0.9999312)]), (3334, [(2, 0.99997586)]), (4763, [(2, 0.9998579)]), (6242, [(2, 0.9993745)])])",2
1702,Banco Davivienda,@davivienda,2021-12-21T20:07:22.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@Estella92
Buenas tardes, Sra. Estella, lamentamos el incidente. Con el objetivo de poder revisar el caso que nos reporta, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos.
1",,1.0,,,[],https://twitter.com/Davivienda/status/1473384620909469700,"En respuesta a  @Estella92 Buenas tardes, Sra. Estella, lamentamos el incidente. Con el objetivo de poder revisar el caso que nos reporta, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos. ",[],,0,[],0,['@estella92'],1,[],0,[],0,5 stars,0.360149621963501,"['respuesta', 'estella92buenas', 'tarde', 'estella', 'lamentar', 'incidente', 'objetivo', 'poder', 'revisar', 'caso', 'reportar', 'favor_contácteno', 'mensaje', 'privado', 'gusto', 'validar', 'quedar_atento', 'saludos1']","([(1, 0.014454172), (2, 0.9728009)], [(45, [2]), (178, [2]), (333, [2]), (516, [2]), (690, [2]), (698, [2]), (708, [2]), (710, [2]), (959, [2]), (1093, [2]), (1538, [2]), (1690, [2]), (1692, [2]), (1828, [2]), (3447, [2]), (6229, [2]), (6243, [2]), (6244, [2])], [(45, [(2, 0.99792975)]), (178, [(2, 0.99928105)]), (333, [(2, 0.9999979)]), (516, [(2, 0.99999326)]), (690, [(2, 0.99999684)]), (698, [(2, 0.99949723)]), (708, [(2, 0.99999714)]), (710, [(2, 0.9999939)]), (959, [(2, 0.99990624)]), (1093, [(2, 0.9999889)]), (1538, [(2, 0.99998385)]), (1690, [(2, 0.9999937)]), (1692, [(2, 0.99999166)]), (1828, [(2, 0.9999549)]), (3447, [(2, 0.99943036)]), (6229, [(2, 0.99966663)]), (6243, [(2, 0.9993759)]), (6244, [(2, 0.9993759)])])",2
1703,Banco Davivienda,@davivienda,2021-12-21T16:14:32.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@Error404col
Seguimos atentos a su mensaje privado para poder validar su caso.
1",,1.0,,,[],https://twitter.com/Davivienda/status/1473326027694768129,En respuesta a  @Error404col Seguimos atentos a su mensaje privado para poder validar su caso. ,[],,0,[],0,['@error404col'],1,[],0,[],0,5 stars,0.25771191716194153,"['respuesta', 'error404colseguimo', 'atento', 'mensaje', 'privado', 'poder', 'validar', 'caso1']","([(0, 0.01351946), (1, 0.031464234), (2, 0.9411838), (3, 0.013832482)], [(45, [2]), (178, [2]), (333, [2]), (708, [2]), (1405, [2]), (1690, [2]), (6245, [2]), (6246, [2])], [(45, [(2, 0.99501246)]), (178, [(2, 0.9982594)]), (333, [(2, 0.9999977)]), (708, [(2, 0.9999969)]), (1405, [(2, 0.9999872)]), (1690, [(2, 0.9999933)]), (6245, [(2, 0.99933773)]), (6246, [(2, 0.99933773)])])",2
1704,Banco Davivienda,@davivienda,2021-12-21T16:11:27.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@Error404col
Buenos días. Trabajamos continuamente para mejorar su experiencia. Le pedimos detallar su caso por mensaje privado para que le podamos ayudar. Quedamos atentos.
1",,1.0,,,[],https://twitter.com/Davivienda/status/1473325250100092930,En respuesta a  @Error404col Buenos días. Trabajamos continuamente para mejorar su experiencia. Le pedimos detallar su caso por mensaje privado para que le podamos ayudar. Quedamos atentos. ,[],,0,[],0,['@error404col'],1,[],0,[],0,5 stars,0.5087668299674988,"['respuesta', 'error404colbueno', 'trabajar_continuamente', 'mejorar', 'experiencia', 'pedir_detallar', 'caso', 'mensaje', 'privado', 'poder', 'ayudar', 'quedar_atentos1']","([(1, 0.02137754), (2, 0.95987266)], [(45, [2]), (120, [2]), (178, [2]), (333, [2]), (690, [2]), (706, [2]), (707, [2]), (708, [2]), (714, [2]), (1537, [2]), (1955, [2]), (6247, [2])], [(45, [(2, 0.9968185)]), (120, [(2, 0.9999943)]), (178, [(2, 0.99889207)]), (333, [(2, 0.9999978)]), (690, [(2, 0.9999968)]), (706, [(2, 0.999986)]), (707, [(2, 0.99995965)]), (708, [(2, 0.99999696)]), (714, [(2, 0.999974)]), (1537, [(2, 0.9999825)]), (1955, [(2, 0.99999124)]), (6247, [(2, 0.9993615)])])",2
1705,Banco Davivienda,@davivienda,2021-12-21T22:51:58.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@cesarmh0310
Buenas tardes, Sr. Cesar. Evidenciamos que su novedad esta siendo atendida por mensaje interno. Estamos atentos para ayudarle en caso de alguna inquietud adicional. Quedamos atentos.
1",,1.0,,,[],https://twitter.com/Davivienda/status/1473426044853968899,"En respuesta a  @cesarmh0310 Buenas tardes, Sr. Cesar. Evidenciamos que su novedad esta siendo atendida por mensaje interno. Estamos atentos para ayudarle en caso de alguna inquietud adicional. Quedamos atentos. ",[],,0,[],0,['@cesarmh0310'],1,[],0,[],0,4 stars,0.4888697564601898,"['respuesta', 'cesarmh0310buena', 'tarde_sr', 'cesar', 'evidenciamo', 'novedad', 'atender', 'mensaje', 'interno', 'atento', 'ayudar', 'caso', 'alguno_inquietud', 'adicional', 'quedar_atentos1']","([(1, 0.01707818), (2, 0.96774906)], [(120, [2]), (178, [2]), (333, [2]), (599, [2]), (690, [2]), (1083, [2]), (1174, [2]), (1405, [2]), (1540, [2]), (1955, [2]), (4249, [2]), (4252, [2]), (4253, [2]), (6248, [2]), (6249, [2])], [(120, [(2, 0.99999434)]), (178, [(2, 0.99916154)]), (333, [(2, 0.9999978)]), (599, [(2, 0.9999854)]), (690, [(2, 0.99999684)]), (1083, [(2, 0.99997956)]), (1174, [(2, 0.99999046)]), (1405, [(2, 0.9999879)]), (1540, [(2, 0.9999858)]), (1955, [(2, 0.9999913)]), (4249, [(2, 0.99997866)]), (4252, [(2, 0.9994905)]), (4253, [(2, 0.9999822)]), (6248, [(2, 0.9993708)]), (6249, [(2, 0.9993708)])])",2
1706,Davivienda Escucha,@daviescucha,2021-12-21T16:20:20.000Z,"Davivienda Escucha
@DaviEscucha
·
21 dic.","En respuesta a 
@Polombiano88
Buenos días. Lamentamos los inconvenientes presentados. Queremos conocer los detalles de la situación presentada, por favor escríbanos por mensaje privado y con gusto lo escalaremos. Quedamos atentos. Saludos.",,,,,[],https://twitter.com/DaviEscucha/status/1473327485395746818,"En respuesta a  @Polombiano88 Buenos días. Lamentamos los inconvenientes presentados. Queremos conocer los detalles de la situación presentada, por favor escríbanos por mensaje privado y con gusto lo escalaremos. Quedamos atentos. Saludos.",[],,0,[],0,['@polombiano88'],1,[],0,[],0,5 stars,0.37703919410705566,"['respuesta', 'polombiano88buenos', 'lamentar', 'inconveniente_presentado', 'querer_conocer', 'detalle', 'situación', 'presentado', 'favor_escríbano', 'mensaje', 'privado', 'gusto', 'escalaremo', 'quedar_atento', 'saludo']","([(1, 0.017255036), (2, 0.9176968), (3, 0.05754845)], [(178, [2]), (333, [2]), (708, [2]), (710, [2]), (734, [2]), (956, [2]), (1093, [2]), (1692, [2]), (1781, [3, 2]), (1959, [2]), (2460, [2]), (2461, [2]), (3530, [2]), (6250, [2]), (6251, [2])], [(178, [(2, 0.999075)]), (333, [(2, 0.9999955)]), (708, [(2, 0.999994)]), (710, [(2, 0.9999876)]), (734, [(2, 0.9968547)]), (956, [(2, 0.99998397)]), (1093, [(2, 0.9999776)]), (1692, [(2, 0.99998313)]), (1781, [(2, 0.21772505), (3, 0.7809576)]), (1959, [(2, 0.99997693)]), (2460, [(2, 0.99995774)]), (2461, [(2, 0.99995303)]), (3530, [(2, 0.99996585)]), (6250, [(2, 0.9974235)]), (6251, [(2, 0.9991491)])])",2
1707,Banco Davivienda,@davivienda,2021-12-21T21:17:33.000Z,"Banco Davivienda
@Davivienda
·
21 dic.","En respuesta a 
@Ginnita95
Buenas tardes, Sra. Paola. De antemano, ofrecemos disculpas por las molestias ocasionadas. Para ayudarle con su solicitud, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos.",,,,,[],https://twitter.com/Davivienda/status/1473402285338202112,"En respuesta a  @Ginnita95 Buenas tardes, Sra. Paola. De antemano, ofrecemos disculpas por las molestias ocasionadas. Para ayudarle con su solicitud, por favor contáctenos por mensaje privado y con gusto lo validaremos. Quedamos atentos. Saludos.",[],,0,[],0,['@ginnita95'],1,[],0,[],0,5 stars,0.43027907609939575,"['respuesta', 'ginnita95buenas', 'tarde', 'paola', 'antemano_ofrecer', 'disculpa', 'molestia_ocasionado', 'ayudar', 'solicitud', 'favor_contácteno', 'mensaje', 'privado', 'gusto', 'validar', 'quedar_atento', 'saludo']","([(1, 0.016051993), (2, 0.9696834)], [(120, [2]), (178, [2]), (333, [2]), (516, [2]), (708, [2]), (710, [2]), (1521, [2]), (1538, [2]), (1690, [2]), (1692, [2]), (1695, [2]), (1959, [2]), (3363, [2]), (3531, [2]), (6252, [2]), (6253, [2])], [(120, [(2, 0.99999434)]), (178, [(2, 0.9992154)]), (333, [(2, 0.9999979)]), (516, [(2, 0.99999326)]), (708, [(2, 0.99999714)]), (710, [(2, 0.9999939)]), (1521, [(2, 0.99999106)]), (1538, [(2, 0.9999836)]), (1690, [(2, 0.9999937)]), (1692, [(2, 0.99999154)]), (1695, [(2, 0.9999833)]), (1959, [(2, 0.99998856)]), (3363, [(2, 0.9999834)]), (3531, [(2, 0.99998254)]), (6252, [(2, 0.99937296)]), (6253, [(2, 0.9997013)])])",2
